sequenza,livello,n_eventi,n_chars,frequenza,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,corpus,titolo
and,parole,298,60000,0.004966666666666667,1.256576514772225,0.01796430460737559,1.1378708539439435,True,200.23232323232324,182.0110162401167,0.9089991730702494,-0.04766939043949072,1.0129962903017826,1.018763454691722,funzione,grok_v01,World War I
to,parole,196,60000,0.003266666666666667,0.9846361714921332,0.012918944878899682,0.9448013364140113,True,306.32307692307694,267.3056924713672,0.8726266892993253,-0.06801852789374348,0.9807610796408329,0.947229018146321,funzione,grok_v01,World War I
of,parole,186,60000,0.0031,1.1754476520660488,0.005789436052643683,1.1387912489762988,True,322.81081081081084,339.75941278814247,1.0525032043838973,0.025580084002673868,1.0171214181105548,1.0555808392117871,funzione,grok_v01,World War I
in,parole,155,60000,0.0025833333333333333,1.0106541509826443,0.004367719595467723,0.9874329049720829,True,386.11038961038963,350.18854980456786,0.906964845359201,-0.048787031846554425,0.95655952198923,0.9488672317240537,funzione,grok_v01,World War I
on,parole,113,60000,0.0018833333333333334,1.272167192596994,0.008633901285949023,1.2286720389711308,True,527.0446428571429,726.088215775576,1.3776597971651987,0.1588367678233317,0.9707112502139665,1.1448252190168908,funzione,grok_v01,World War I
german,parole,71,60000,0.0011833333333333333,1.3138033403712692,0.02384619366399829,1.168095808312348,True,830.5142857142857,1328.2818666172723,1.5993486078025503,0.23057646288899677,0.9104703759008701,1.2054220734216965,keyword,grok_v01,World War I
august,parole,37,60000,0.0006166666666666666,1.2876283494307208,0.013412303727795793,1.2039920795389025,True,1481.2777777777778,2335.84755631638,1.5769139261784062,0.22387784097778396,1.0912400053515359,1.2193969279904093,keyword,grok_v01,World War I
austria-hungary,parole,40,60000,0.0006666666666666666,1.1606370301767441,0.01119073788290126,1.09391042561433,True,1482.7179487179487,1829.478858046134,1.2338684236122026,0.10469212113846592,0.9996474320598209,1.1135893522587532,keyword,grok_v01,World War I
million,parole,32,60000,0.0005333333333333334,1.1735857467785156,0.014659227464101116,1.2666272845646358,True,1870.7096774193549,3139.8064398255337,1.678403911480748,0.25328663409309854,1.0462198815355046,1.0930517796937218,keyword,grok_v01,World War I
forces,parole,32,60000,0.0005333333333333334,1.0371976341861475,0.02078262393509191,0.9249446947934507,True,1800.516129032258,2275.1892210095075,1.2636316800074303,0.11646403535338619,1.006591648552809,1.048868014142241,keyword,grok_v01,World War I
russian,parole,33,60000,0.00055,1.5108683690754157,0.02583155197123971,1.3410891675461414,True,1810.65625,3114.7590142310964,1.720237628887922,0.26477011465441974,1.013367764823441,1.352987660885855,keyword,grok_v01,World War I
germany,parole,43,60000,0.0007166666666666667,1.2422891256290374,0.007917482726763255,1.1931051410762759,True,1364.7857142857142,2032.262616692433,1.4890708449099317,0.19648731409556522,0.9983785470695379,1.1777205925170986,keyword,grok_v01,World War I
from,parole,67,60000,0.0011166666666666666,1.1361904156890172,0.01660433771352055,1.0447918777351932,True,899.4090909090909,976.882529388143,1.0861381536634733,0.041290723489336434,0.953457714785698,1.0522458050261612,appaiata,grok_v01,World War I
under,parole,37,60000,0.0006166666666666666,1.02501556475518,0.0040908157287610275,1.0273067573546635,True,1408.361111111111,1399.0915859489025,0.9934182184603951,-0.0033017564897587256,0.9130401819966735,1.0316284819084942,appaiata,grok_v01,World War I
against,parole,34,60000,0.0005666666666666667,0.9890176519608375,0.004555942716663156,1.001416979859332,True,1756.3333333333333,1768.4037941507213,1.0068725341530014,0.003424499581335841,1.0153634996402359,0.9773865150684448,appaiata,grok_v01,World War I
but,parole,34,60000,0.0005666666666666667,0.8867897848379812,0.009848376334076283,0.9541201896241742,True,1694.030303030303,1255.9476622467316,0.7413962194183165,-0.14850369932930352,0.9697033590713976,0.8804510263985073,appaiata,grok_v01,World War I
that,parole,30,60000,0.0005,0.9550481961888804,0.005826955437804585,0.9498671336413494,True,2002.344827586207,1643.1745684989091,0.8206251719788586,-0.0985237547969178,1.0064137903651282,0.9113419896473638,appaiata,grok_v01,World War I
which,parole,29,60000,0.00048333333333333334,1.0196404348747825,0.007026498443688378,0.980176814025978,True,2094.535714285714,2158.234008562159,1.030411653447584,0.014978072744975516,0.9563758234838082,1.0336043738042868,appaiata,grok_v01,World War I
including,parole,27,60000,0.00045,0.9618514839473523,0.007247802896825362,0.9625859912697856,True,1958.076923076923,2043.3423388767126,1.0435454883283153,0.021308793260059397,1.03711240173147,0.9534080339139536,appaiata,grok_v01,World War I
vocali,vc,18402,60000,0.3067,1.209238671680768,0.001508052937721367,1.2078904919018947,True,3.2604749741861854,1.9740510027209994,0.6054489049448148,-0.24575749115400672,1.0054175277087498,1.0155077818197094,vocali,grok_v01,World War II
spazio,lettere,8567,60000,0.14278333333333335,1.2597517134750904,0.016593567900642748,1.1659069714591808,True,7.003735699276208,3.0952174934709005,0.4419380779589914,-0.38702211320400387,0.9550162004784424,0.9368722168537412,spazio,grok_v01,World War II
e,lettere,5358,60000,0.0893,1.0437367711887866,0.005300467341356552,1.0714158693368743,True,11.187044987866344,9.846246872218003,0.8801472491526947,-0.06374647033700047,0.978686281636071,0.9517190301175255,lettera,grok_v01,World War II
i,lettere,4309,60000,0.07181666666666667,1.3012089503030306,0.014077722778262684,1.2150803878083212,True,13.919452181987001,12.488871757955605,0.897224373105524,-0.05417157208783106,1.0197295480299835,1.0085376103882906,lettera,grok_v01,World War II
a,lettere,4259,60000,0.07098333333333333,1.1335330482608215,0.013532572066472575,1.089361576065146,True,14.088069516204792,12.36225941396015,0.8774984677453834,-0.06524720757920192,0.986751290662295,1.0149056423006735,lettera,grok_v01,World War II
n,lettere,3823,60000,0.06371666666666667,1.0589546434888604,0.005610626286657532,1.0287034375269182,True,15.681841967556254,13.396800094409695,0.8542874059135386,-0.07858145054632142,1.050147234752912,1.0149302522226173,lettera,grok_v01,World War II
t,lettere,3732,60000,0.0622,1.2158647326774588,0.006685586147471139,1.1752860421993532,True,16.0613776467435,14.148512786866783,0.8809028153158108,-0.06331915913698724,1.0330762358268426,0.9747757210928025,lettera,grok_v01,World War II
r,lettere,3424,60000,0.05706666666666667,1.09510531185781,0.008485493173349465,1.100109287163648,True,17.52351738241309,15.534429031832383,0.8864903485314546,-0.06016974937449714,0.9466439979961128,1.038397648859265,lettera,grok_v01,World War II
o,lettere,3145,60000,0.05241666666666667,1.2650413241517815,0.015198698381996802,1.1923173685465227,True,19.067430025445294,17.41912547109441,0.913553921417242,-0.04517566900792277,1.0258347327270947,1.0265469517030308,lettera,grok_v01,World War II
s,lettere,3105,60000,0.05175,1.032274302903822,0.014053063470980433,0.9618061713254206,True,19.30541237113402,17.63979173232227,0.9137226075884174,-0.045083541402223044,0.9745603829651669,1.0065400497646981,lettera,grok_v01,World War II
l,lettere,2140,60000,0.035666666666666666,1.0245592388647098,0.005068030855127107,0.9956394979466745,True,28.04721832632071,27.4429268368347,0.9784544947575455,-0.010890068636678374,0.98930276691339,1.042938332750625,lettera,grok_v01,World War II
d,lettere,2051,60000,0.034183333333333336,1.096680705143481,0.0053697536782995785,1.0884236455241947,True,29.265365853658537,25.449685679949052,0.869617889187178,-0.06973730384528253,0.9546178029905689,0.9915499330022843,lettera,grok_v01,World War II
c,lettere,1597,60000,0.026616666666666667,1.0710726889321964,0.005976714462437978,1.0871266502052512,True,37.515664160401,34.58079094587958,0.9217693920605229,-0.040707593878159434,0.9447729201575488,0.9491266782694329,lettera,grok_v01,World War II
h,lettere,1389,60000,0.02315,1.0906492673115875,0.011088911245434176,1.038645460263775,True,43.10014409221902,40.74310713038708,0.9453125503063583,-0.028112423211904564,0.989269216968579,0.9792319396878266,lettera,grok_v01,World War II
u,lettere,1331,60000,0.022183333333333333,1.0141844893715997,0.015110180768462447,1.0907110140029914,True,45.00526315789474,42.21558632171298,0.9380144311923128,-0.03198405946314457,0.9983560543242017,0.974965088109711,lettera,grok_v01,World War II
m,lettere,1255,60000,0.020916666666666667,1.0147517470858225,0.007221344981377461,0.9943456085267841,True,47.77671451355662,46.08347573572238,0.9645593298937752,-0.018040010076020976,1.0480072674480856,1.0332289788165219,lettera,grok_v01,World War II
p,lettere,1230,60000,0.0205,1.129044240078664,0.012201005927047757,1.0540380980933224,True,48.56794141578519,48.788912281770116,1.0045497268268633,0.002269700155588253,0.9886834400188355,1.0018568155374856,lettera,grok_v01,World War II
g,lettere,1152,60000,0.0192,0.9604063544661947,0.0055637493886981,0.9294415912132356,True,51.976542137271935,47.63685426256427,0.9165067991009023,-0.04356530377991207,0.9347845829005816,0.9807681251935821,lettera,grok_v01,World War II
f,lettere,1064,60000,0.017733333333333334,1.1877605313926571,0.009076116144505816,1.130346367002994,True,56.29633113828786,54.681388878925574,0.9713135434102216,-0.014551950239307476,1.002427590443506,0.9571904508044518,lettera,grok_v01,World War II
y,lettere,689,60000,0.011483333333333333,1.0194705615471344,0.0057220207100400645,1.0260522248989359,True,87.05813953488372,84.00394801163162,0.9649177947108748,-0.017854286517002795,0.9267065722098794,0.8975846665527468,lettera,grok_v01,World War II
b,lettere,682,60000,0.011366666666666667,1.0671696430746074,0.003292879672842084,1.0770254490851499,True,87.81644640234948,84.00964629311653,0.9566504878620197,-0.022154959409918556,0.9907039975216625,0.9736104982526567,lettera,grok_v01,World War II
the,parole,404,60000,0.006733333333333333,1.0830860997718728,0.01244972890474281,1.0052786055354639,True,147.73449131513647,139.64819506353913,0.9452646692074891,-0.028137729358345062,0.9796110565939576,1.015531581377821,funzione,grok_v01,World War II
and,parole,345,60000,0.00575,0.8962174049655642,0.008503788514904161,0.8476586974681837,True,173.52325581395348,123.98015234218545,0.714487241267034,-0.1665295324810743,1.003649001914864,0.9341054728146205,funzione,grok_v01,World War II
of,parole,182,60000,0.003033333333333333,1.1253118213138327,0.014732692989499014,1.0688346798180433,True,327.55801104972375,376.49567387867216,1.1494015141687974,0.06950842510528939,1.0152091578047349,1.0332927195614063,funzione,grok_v01,World War II
in,parole,174,60000,0.0029,1.2003989018453218,0.007345477400370081,1.1536214466230417,True,345.8728323699422,375.6319884023685,1.08604074459539,0.04124595591831472,1.0241843293741228,1.0473921546089044,funzione,grok_v01,World War II
to,parole,173,60000,0.0028833333333333332,0.9845589044393107,0.009755029858242425,1.0109922479432398,True,343.5581395348837,315.7847036450112,0.9191594298203128,-0.04212290491533376,0.9611474174540712,1.020276032526266,funzione,grok_v01,World War II
by,parole,98,60000,0.0016333333333333334,0.9799380730669666,0.0041839081218458096,1.0044157762136894,True,613.5051546391752,610.5930028073689,0.9952532561303106,-0.002379018229944124,0.8926304318457339,0.9956382612194856,funzione,grok_v01,World War II
german,parole,66,60000,0.0011,1.2530265201588693,0.015099007594996465,1.1607264811511313,True,866.9538461538461,1345.533228765287,1.5520240607208913,0.2163083292267066,1.0098933785306072,1.245591928759666,keyword,grok_v01,World War II
soviet,parole,62,60000,0.0010333333333333334,1.4909609105101547,0.023790910105734732,1.3425046932754048,True,933.9672131147541,2051.4923345962334,2.1965357089512434,0.37432264735869847,0.9957007568238598,1.439711372034102,keyword,grok_v01,World War II
allied,parole,47,60000,0.0007833333333333334,1.2460952346463483,0.025398522844383417,1.1035812419015198,True,1270.5869565217392,2874.2913605972285,2.2621760327728113,0.38691230028441365,1.005851353009105,1.2143185639516643,keyword,grok_v01,World War II
forces,parole,41,60000,0.0006833333333333333,1.1712893427914433,0.020310394859147117,1.0482641222046525,True,1391.325,2460.492981534287,1.7684530800023626,0.27757489753147874,0.9795500726171026,1.1432975505877516,keyword,grok_v01,World War II
million,parole,37,60000,0.0006166666666666666,1.1338321698712701,0.014774018732528212,1.0426397621955097,True,1618.5833333333333,1911.0275526906607,1.1806791243519503,0.08285452102250217,1.0273735916593627,1.094571594395627,keyword,grok_v01,World War II
troops,parole,32,60000,0.0005333333333333334,1.0854539286161997,0.01776333805168436,0.9641610229639931,True,1749.967741935484,2485.502799352959,1.42031349480989,0.17366076572774908,1.0761904407741871,1.0909530746274172,keyword,grok_v01,World War II
casualties,parole,28,60000,0.00046666666666666666,1.1449965830347533,0.02639434208451431,0.9801081935557241,True,1572.7777777777778,1510.9223961472962,0.9606712515242434,-0.020058818348655874,1.0065489317490024,1.1031296881796642,keyword,grok_v01,World War II
for,parole,59,60000,0.0009833333333333332,1.0549162185590253,0.007120748124130488,1.0762084605509308,True,973.9137931034483,942.910486430418,0.9681662721150751,-0.016174308205533387,0.9339596561984624,1.0242396729054184,appaiata,grok_v01,World War II
as,parole,49,60000,0.0008166666666666667,1.1324245109644884,0.00944570124672541,1.0655238154430247,True,1175.875,1630.0473250537525,1.3862420113139173,0.16186204478951569,1.0500098361102983,1.1324499172573874,appaiata,grok_v01,World War II
over,parole,42,60000,0.0007,0.8895693394308166,0.0022942497083218933,0.8859478840158155,True,1378.6341463414635,1153.2507480183474,0.8365168896177242,-0.08901802717224414,0.9763674959724714,0.9060989410408888,appaiata,grok_v01,World War II
war,parole,43,60000,0.0007166666666666667,1.1681295138225911,0.005357976329870821,1.1988039623526712,True,1401.6904761904761,1917.718060715623,1.3681466010439125,0.15545769036495807,0.8707073759699119,1.1556891923808295,appaiata,grok_v01,World War II
but,parole,32,60000,0.0005333333333333334,0.8291865822099509,0.009472004035031336,0.8775671654616799,True,1798.9354838709678,1512.431374431776,0.8407368624345053,-0.08652140390933331,0.9846516300284917,0.8630581559662384,appaiata,grok_v01,World War II
at,parole,27,60000,0.00045,1.1431563847419934,0.0032962839637020393,1.127165471487335,True,2226.846153846154,3013.551269745483,1.3532822034160517,0.1501231781310474,0.9991453867320712,1.059488769212097,appaiata,grok_v01,World War II
military,parole,27,60000,0.00045,0.9587848100458344,0.005870810121435098,0.9484370474977358,True,2214.8846153846152,2185.7720709520117,0.9868559543777642,-0.006615500028210232,0.9964135344134487,0.9701453675954864,appaiata,grok_v01,World War II
vocali,vc,18236,60000,0.30393333333333333,1.0154479105144862,0.0034267664119207604,1.0019608215689109,True,3.290156292843433,1.8679064281711384,0.5677257436779236,-0.2757333405190822,0.9257944089427452,1.0106526441547026,vocali,grok_oggi,Adolf Hitler
spazio,lettere,8533,60000,0.14221666666666666,1.2707043793086836,0.004133937022914163,1.2587727665915465,True,7.030825128926395,3.343095221946963,0.47549116364631483,-0.35548083870423874,1.0050157509084539,0.9141205752619216,spazio,grok_oggi,Adolf Hitler
e,lettere,5603,60000,0.09338333333333333,1.0426073842659918,0.007705277649508608,1.0756607075814473,True,10.707425919314531,9.200687265047954,0.8592809639197545,-0.0756846538048667,1.0035055968190019,0.947458883320896,lettera,grok_oggi,Adolf Hitler
i,lettere,4303,60000,0.07171666666666666,1.0120978926548843,0.005680190168812123,0.9814301589680133,True,13.944444444444445,12.396661638038388,0.889003623444984,-0.0587592184458553,1.0518566442639914,0.9929628598861084,lettera,grok_oggi,Adolf Hitler
