sequenza,livello,n_eventi,frequenza,n_chars,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,label,gruppo,fonte
of,parole,274,0.00548,50000,1.104184059015034,0.005430752334581129,1.0953603628303243,True,181.3113553113553,184.45117852778475,1.0173173004583063,0.008584321591041695,0.9949331427053142,1.0558863822170543,funzione,Industrial Revolution,wikipedia,Industrial Revolution
in,parole,269,0.00538,50000,1.1386821430650733,0.00837421569888442,1.0677454696935522,True,185.15671641791045,183.71435467057043,0.9922100490047333,-0.003910205652841876,1.0110361003860246,1.034904318808551,funzione,Industrial Revolution,wikipedia,Industrial Revolution
was,parole,164,0.00328,50000,1.117113639928033,0.006155358315685377,1.0967726867484446,True,305.3680981595092,326.3043712236997,1.0685607736707796,0.03314419114170602,0.9944509780638459,1.113839739401237,funzione,Industrial Revolution,wikipedia,Industrial Revolution
to,parole,164,0.00328,50000,0.7774173048939759,0.022962805763903034,0.8830111682864697,True,304.6196319018405,258.21015482868563,0.8476477803370543,-0.08245739327825405,0.9788991033225969,0.9189765267415367,funzione,Industrial Revolution,wikipedia,Industrial Revolution
iron,parole,59,0.00118,50000,1.5782407781950307,0.008321105268816275,1.518103443703914,True,833.7413793103449,2004.0979907437977,2.4037405848820286,0.4124111546916497,0.9363710692089194,1.4442399521864828,keyword,Industrial Revolution,wikipedia,Industrial Revolution
industrial,parole,52,0.00104,50000,1.2118212229968162,0.015774134393905452,1.1050248709987958,True,967.7647058823529,1135.231017691735,1.173044450568897,0.07963226455105163,0.9962482406390819,1.1616925955304465,keyword,Industrial Revolution,wikipedia,Industrial Revolution
cotton,parole,46,0.00092,50000,1.628137053824462,0.006556218664466194,1.5767788191026801,True,893.8222222222222,4373.829315001636,4.893399611532834,0.6606373007378991,1.045977299686147,1.6061212367772952,keyword,Industrial Revolution,wikipedia,Industrial Revolution
revolution,parole,43,0.00086,50000,1.2556307991969176,0.023976280803806656,1.1351667758216077,True,1171.952380952381,1650.9672841358413,1.408732394736202,0.16968775594557703,1.0488649372369825,1.1441451893707077,keyword,Industrial Revolution,wikipedia,Industrial Revolution
steam,parole,41,0.00082,50000,1.3738448160145171,0.00859694148527647,1.3700038596723605,True,1075.15,2004.8412373999813,1.8647084010602997,0.3018486631100916,0.9940862465778686,1.3006684974379308,keyword,Industrial Revolution,wikipedia,Industrial Revolution
century,parole,40,0.0008,50000,0.9973858096280908,0.005124302578757172,1.0301885922619851,True,1219.6666666666667,1246.1341554316425,1.021700592045621,0.010733830781373847,0.8904700678894141,1.0197313876445102,keyword,Industrial Revolution,wikipedia,Industrial Revolution
machine,parole,36,0.00072,50000,1.494576114384567,0.005116815511253023,1.4705187291788056,True,1003.5428571428571,1729.7678753292328,1.7236611899704803,0.26569427674604545,0.9753224836301596,1.348281146604755,keyword,Industrial Revolution,wikipedia,Industrial Revolution
as,parole,63,0.00126,50000,1.0009484298551519,0.017241104254929054,1.1080300244323213,True,773.8870967741935,934.4470461860636,1.2074720590136918,0.09398626730813128,0.9518937707011873,1.129652935089278,appaiata,Industrial Revolution,wikipedia,Industrial Revolution
with,parole,53,0.00106,50000,1.1044267010969113,0.00904896320233709,1.0281305048831257,True,941.3269230769231,1045.5607505939117,1.110730740789054,0.05246085568813938,0.9485009975901016,1.0688680502847143,appaiata,Industrial Revolution,wikipedia,Industrial Revolution
which,parole,39,0.00078,50000,1.0222198440752166,0.0036968801848800636,1.0297817686671935,True,1205.1842105263158,1058.187917079033,0.8780300205035975,-0.06494570276554794,0.9957745702681734,1.0139326702582319,appaiata,Industrial Revolution,wikipedia,Industrial Revolution
on,parole,38,0.00076,50000,1.0201115141737322,0.008629444589429498,1.0154046149876974,True,1233.4594594594594,1269.5303942489609,1.0292437132918084,0.014411139036803905,0.9938720116252556,1.0164071110715862,appaiata,Industrial Revolution,wikipedia,Industrial Revolution
th,parole,39,0.00078,50000,1.0215028195153002,0.0031525304157733088,1.0404073816513641,True,1251.7631578947369,1450.731081944372,1.1589501358901366,0.07362381059560759,0.9797870720769097,1.0675753941851989,appaiata,Industrial Revolution,wikipedia,Industrial Revolution
from,parole,35,0.0007,50000,1.0416986556057195,0.005327396680299831,1.0772331247795575,True,1450.764705882353,1615.0857198158062,1.1132651030640517,0.05359720505478799,1.0114424462710347,1.079779594033666,appaiata,Industrial Revolution,wikipedia,Industrial Revolution
coal,parole,34,0.00068,50000,1.3392144060428153,0.010034659637405291,1.2915227164485557,True,1343.8484848484848,2527.212027625652,1.8805780979918938,0.3056949223510939,1.0093565796625645,1.224107869113304,appaiata,Industrial Revolution,wikipedia,Industrial Revolution
vocali,vc,15572,0.31144,50000,1.1088564721706793,0.002789337882279308,1.1249141158917124,True,3.210904887290476,1.5894115832994302,0.4950042555264401,-0.3377888341165519,1.013428265915094,0.9397622789806098,vocali,Protestantism,wikipedia,Protestantism
spazio,lettere,7420,0.1484,50000,1.3755131810828487,0.01471711022697908,1.2763573178082428,True,6.736622186278474,3.515082469260635,0.5217870873655865,-0.3142442964621699,0.9013051545569434,0.946557386473924,spazio,Protestantism,wikipedia,Protestantism
e,lettere,4850,0.097,50000,1.186651646733357,0.004263362882839309,1.1672168457609324,True,10.308723448133636,8.435848493770392,0.8183213504769766,-0.09991558943932874,0.9904596672399464,1.0239351509445942,lettera,Protestantism,wikipedia,Protestantism
t,lettere,3964,0.07928,50000,0.9873400339398866,0.010833884029941121,1.047904580323189,True,12.614685844057533,10.37023642227022,0.822076471064508,-0.09764877147639371,0.9674770851214979,0.9852987619171886,lettera,Protestantism,wikipedia,Protestantism
i,lettere,3359,0.06718,50000,1.2129998212730633,0.01729876843487467,1.107569545438693,True,14.886539606908874,13.09104903992848,0.8793883189517661,-0.06417602995186507,0.9707017691699075,0.9954354632847336,lettera,Protestantism,wikipedia,Protestantism
a,lettere,3324,0.06648,50000,1.151265876316039,0.006348929593775649,1.1049556768412183,True,15.039422208847427,12.027835412542458,0.7997538233527811,-0.11126309279020064,0.9984783979242629,1.0398958310226147,lettera,Protestantism,wikipedia,Protestantism
n,lettere,3144,0.06288,50000,1.260265729073046,0.01724869084771362,1.1175709519873769,True,15.901049952274896,13.388579105221197,0.8419933995179828,-0.08578022077786206,0.9946850316000612,0.9974801548084424,lettera,Protestantism,wikipedia,Protestantism
o,lettere,2986,0.05972,50000,1.1743485061902825,0.0032812747879341166,1.150646123188868,True,16.72964824120603,14.783953810069274,0.8836978277675676,-0.0617414165467643,0.9396335840447435,0.9789767620963596,lettera,Protestantism,wikipedia,Protestantism
r,lettere,2807,0.05614,50000,1.1216230242543865,0.0046447151099500315,1.1444012919549165,True,17.81753385602281,15.027183655097275,0.8433930181655123,-0.08495582889336219,0.9648546749228347,0.9400712443573059,lettera,Protestantism,wikipedia,Protestantism
s,lettere,2638,0.05276,50000,1.1570054254843452,0.015332150053612846,1.0607175632461028,True,18.947667804323096,17.700346547161278,0.9341701960345099,-0.03403516614021675,0.8789577412877958,1.0086324983280714,lettera,Protestantism,wikipedia,Protestantism
h,lettere,2251,0.04502,50000,1.1788344704493676,0.005786631831280085,1.1885282642697754,True,22.205333333333332,20.51967286911276,0.9240875856751875,-0.03945372076093611,0.9386242446156774,0.9399148903735703,lettera,Protestantism,wikipedia,Protestantism
c,lettere,1588,0.03176,50000,1.1364873973741325,0.004075398014658366,1.134962617439606,True,31.458727158160052,31.21133720916001,0.9921360470893728,-0.003947497924209014,0.8865242657396758,1.0242849088854606,lettera,Protestantism,wikipedia,Protestantism
l,lettere,1580,0.0316,50000,1.0122622566315431,0.004268130383351512,1.0402266121377552,True,31.57188093730209,30.42752605614027,0.9637539846474662,-0.01845751333206878,0.9648907099141056,0.9284238796990527,lettera,Protestantism,wikipedia,Protestantism
d,lettere,1511,0.03022,50000,0.9599678295189217,0.021776119563518333,1.053404676959623,True,33.0682119205298,30.3294258383617,0.9171776784075896,-0.043200128253737397,1.0412650150091374,1.0065270223613443,lettera,Protestantism,wikipedia,Protestantism
m,lettere,1075,0.0215,50000,1.2402963811776695,0.011132207609320193,1.1479646092164955,True,46.512104283054,48.34115273895291,1.0393241390406258,0.0192829272638951,0.9600925265353134,1.0006580444497633,lettera,Protestantism,wikipedia,Protestantism
u,lettere,1053,0.02106,50000,1.157371760915191,0.01061122591715455,1.0966926205301752,True,47.4277566539924,42.837616403905216,0.9032182718745397,-0.050851617786401807,0.9673952020095985,0.9511832693786589,lettera,Protestantism,wikipedia,Protestantism
f,lettere,987,0.01974,50000,1.192860679300735,0.014367731843434605,1.2396417598406266,True,50.599391480730226,52.25663691008226,1.0327522798368665,0.01611228291894715,0.9647129916795011,1.0118165616471373,lettera,Protestantism,wikipedia,Protestantism
p,lettere,829,0.01658,50000,1.191569349233904,0.0065342819279630825,1.1386035471363256,True,60.29951690821256,63.55149793458896,1.053930465667354,0.02625720128740157,1.0108691068663227,0.9837289792929108,lettera,Protestantism,wikipedia,Protestantism
g,lettere,757,0.01514,50000,1.2788814887623634,0.014630409612864619,1.16004590610851,True,66.07142857142857,70.81890104700969,1.0718536374682548,0.034680846257102334,1.066023211318127,1.0909501957463883,lettera,Protestantism,wikipedia,Protestantism
y,lettere,533,0.01066,50000,1.079901330970591,0.003961872452752251,1.0771931156795738,True,93.87218045112782,87.43239851085508,0.9313983982333781,-0.03551913568395353,1.0266056434196775,1.0618272330492393,lettera,Protestantism,wikipedia,Protestantism
w,lettere,498,0.00996,50000,1.2303791366415997,0.005004275328234978,1.2453146227254894,True,99.46076458752515,115.6998121958552,1.1632708905433735,0.07547408475614575,0.9740619168153839,1.078298361467302,lettera,Protestantism,wikipedia,Protestantism
the,parole,718,0.01436,50000,1.2424496168383103,0.0027435546317443956,1.2293386508187236,True,69.63737796373779,62.09104999277037,0.8916339444185132,-0.0572870115284374,0.9900993014097516,0.9714041362665734,funzione,Protestantism,wikipedia,Protestantism
of,parole,376,0.00752,50000,1.2000176817512058,0.008388701063761963,1.219799765909764,True,133.02666666666667,133.88373651030503,1.0064428423647265,0.0032110769510549455,1.01227086464694,0.9906061258968831,funzione,Protestantism,wikipedia,Protestantism
and,parole,254,0.00508,50000,1.1311516630584264,0.010039803819726608,1.0594534632309922,True,196.37549407114625,171.86896688474258,0.8752057770633792,-0.06654961522785609,1.0008185355820711,0.9963127795314665,funzione,Protestantism,wikipedia,Protestantism
in,parole,199,0.00398,50000,1.206838052338155,0.008445014969774537,1.1454467630988823,True,251.35858585858585,265.94934386944635,1.0580475815497674,0.028205169827053293,1.0044433827287034,0.9946599352058051,funzione,Protestantism,wikipedia,Protestantism
to,parole,149,0.00298,50000,1.1991378006219677,0.006602380663177705,1.1872464925155441,True,323.8310810810811,359.405487723304,1.1098548246927409,0.05206748038161303,1.0443008564787888,1.0744167890542942,funzione,Protestantism,wikipedia,Protestantism
as,parole,107,0.00214,50000,1.1148601153876228,0.007637314064495462,1.064735074100154,True,459.74528301886795,462.3765536426891,1.0057233227202316,0.002853495621953136,0.9526795579039952,1.049692940523422,funzione,Protestantism,wikipedia,Protestantism
church,parole,79,0.00158,50000,1.1775161889659869,0.006069164154962666,1.2127926844930819,True,630.0769230769231,817.6162337516946,1.2976451030120901,0.12954354988152575,0.9589478676873311,1.076536135803236,keyword,Protestantism,wikipedia,Protestantism
protestant,parole,70,0.0014,50000,1.2051702682587102,0.010354665278046751,1.1919392645219262,True,708.4202898550725,834.4759258113671,1.1779390536401533,0.08170065794208074,0.9611788384985518,1.070289085488933,keyword,Protestantism,wikipedia,Protestantism
reformation,parole,52,0.00104,50000,1.11718416217878,0.009052678198859352,1.056959784609482,True,973.1372549019608,1214.711785068505,1.2482430191112985,0.11041645275937559,1.0063543124987229,1.11671809270912,keyword,Protestantism,wikipedia,Protestantism
catholic,parole,40,0.0008,50000,1.1425666342369534,0.013683327018604622,1.0361944848412568,True,1251.5384615384614,1568.5102191864444,1.2532656944943932,0.11239939218584835,0.9482114627021317,1.1582628787543336,keyword,Protestantism,wikipedia,Protestantism
reformed,parole,32,0.00064,50000,1.1562539041599516,0.008991797726080488,1.1026048568568,True,1524.774193548387,1965.884681420851,1.2892956148778536,0.12636883284000394,0.9025794502614891,1.1422968297716862,keyword,Protestantism,wikipedia,Protestantism
faith,parole,31,0.00062,50000,1.2344846701962053,0.012750397556205537,1.2780528774918967,True,1639.9333333333334,2262.571971548481,1.379673140096232,0.15954844121192144,0.9751499856830508,1.1382650101177634,keyword,Protestantism,wikipedia,Protestantism
denominations,parole,28,0.00056,50000,1.380695443369147,0.024302758760613986,1.2001636310679666,True,1719.3703703703704,5053.532718254917,2.93917634346946,0.49227964792292483,1.0082061574245564,1.3147216691611405,keyword,Protestantism,wikipedia,Protestantism
that,parole,75,0.0015,50000,1.25133387009311,0.01952368786726219,1.1386508583369046,True,667.1891891891892,1004.3825565398502,1.505393931458092,0.20172234198873557,1.001445581636095,1.188890229335987,appaiata,Protestantism,wikipedia,Protestantism
by,parole,66,0.00132,50000,0.9791097322951863,0.010756475820516555,1.0337626188689657,True,756.723076923077,720.5898301845403,0.9522503702603354,-0.024458763315945525,1.050221997205127,1.0066608386719254,appaiata,Protestantism,wikipedia,Protestantism
was,parole,56,0.00112,50000,1.1331929013237931,0.006627576108403023,1.0863979500810523,True,815.6545454545454,1100.1337160845464,1.3487740885100656,0.1484919687322117,0.9589397720489968,1.1741544412662732,appaiata,Protestantism,wikipedia,Protestantism
from,parole,39,0.00078,50000,1.105437387658032,0.006493454611831796,1.1530631938715021,True,1295.3947368421052,1721.6104581760883,1.3290238173832678,0.14127112609476727,1.1208546088370577,1.1990445613489795,appaiata,Protestantism,wikipedia,Protestantism
with,parole,34,0.00068,50000,1.0158216186856621,0.003258482274300421,1.0327246297757433,True,1490.6969696969697,1692.9126248282957,1.1356517516584423,0.06351773015104262,0.9963698028601252,0.9772867330272369,appaiata,Protestantism,wikipedia,Protestantism
or,parole,29,0.00058,50000,1.16230109232057,0.01577115887752167,1.0730601104778241,True,1733.607142857143,2457.8722857952616,1.4177792794187867,0.1727946314103648,1.0100625935637826,1.147776579975871,appaiata,Protestantism,wikipedia,Protestantism
churches,parole,27,0.00054,50000,1.2812850764101587,0.021327594293327017,1.145854143159456,True,1761.7307692307693,3127.8583031549533,1.7754462587496733,0.2793951625995484,0.9689532774209212,1.2576995569227527,appaiata,Protestantism,wikipedia,Protestantism
vocali,vc,15373,0.30746,50000,1.262408739332141,0.005051182237780038,1.2206662510055737,True,3.252341920374707,1.6955544995325884,0.5213334086771667,-0.31463621885425136,1.0224414109255147,0.9782946584381674,vocali,Slavery,wikipedia,Slavery
spazio,lettere,7921,0.15842,50000,1.2498641370380852,0.005179923559584051,1.220531763258136,True,6.3121212121212125,2.9382334583889875,0.4654906583141459,-0.36473063724659754,1.031787642636729,0.9228211000942461,spazio,Slavery,wikipedia,Slavery
e,lettere,4998,0.09996,50000,1.144024550081419,0.004622452830938139,1.1213847351049924,True,10.004602761656994,8.22076904323593,0.8216986959984386,-0.09787639657053047,0.9378800769059948,1.0147488439601902,lettera,Slavery,wikipedia,Slavery
a,lettere,3824,0.07648,50000,1.3549911411512243,0.004841395957824049,1.3238788056744355,True,13.076902955793878,11.116543911796894,0.8500899600904033,-0.0810285138254961,0.9679089569726891,0.9851501657136872,lettera,Slavery,wikipedia,Slavery
t,lettere,3440,0.0688,50000,1.071430952804212,0.018528547283369272,1.1475811091440185,True,14.532422215760395,12.701363965119858,0.8740018543739559,-0.0672348030670098,0.9765394534405952,0.8816551524548369,lettera,Slavery,wikipedia,Slavery
n,lettere,2894,0.05788,50000,1.1775378848644233,0.00792534394499778,1.1160682772126624,True,17.275146906325613,15.038459030819407,0.8705256813366258,-0.0692181454417966,0.9975890489020021,1.0401002483678132,lettera,Slavery,wikipedia,Slavery
s,lettere,2879,0.05758,50000,1.1824874105940553,0.008539603989836032,1.1265696116770554,True,17.363446838082,16.08804237981291,0.9265465854698943,-0.03812698591567669,0.9944123613706662,1.0348406731227,lettera,Slavery,wikipedia,Slavery
i,lettere,2860,0.0572,50000,1.1476931143599503,0.01834485193438195,1.024688458911551,True,17.477789436866036,15.707028861103595,0.8986850950368265,-0.05336056264833559,1.004240294048999,0.9802906341780652,lettera,Slavery,wikipedia,Slavery
r,lettere,2708,0.05416,50000,1.064003716818184,0.00414048286779184,1.0485496935331016,True,18.462504617657924,15.188845055621748,0.8226860531747583,-0.09728167202267,0.9405094566686466,1.0369490207446281,lettera,Slavery,wikipedia,Slavery
o,lettere,2665,0.0533,50000,1.2331249836977827,0.007366126212557852,1.1899444070650869,True,18.757882882882882,17.71354697183746,0.9443254914445377,-0.02863435613041254,1.0312923307589894,1.0297927959180988,lettera,Slavery,wikipedia,Slavery
l,lettere,1812,0.03624,50000,1.021331686916328,0.010867108625523711,1.0642389028184196,True,27.588072887907234,25.93275092180899,0.9399986373523093,-0.03092855917135074,0.9459997059932329,0.9361934475504695,lettera,Slavery,wikipedia,Slavery
h,lettere,1702,0.03404,50000,1.0334640343545085,0.00816081442436775,1.0222758047609033,True,29.375073486184597,25.64718426370352,0.8730934503284105,-0.06775238557870081,0.9910389756401449,1.030681904169459,lettera,Slavery,wikipedia,Slavery
d,lettere,1574,0.03148,50000,1.0910628709970969,0.006414606962462424,1.1159633804663291,True,31.74125874125874,28.12044356427744,0.8859271711151518,-0.06048633830191688,0.9478026344564642,1.0100015703955283,lettera,Slavery,wikipedia,Slavery
c,lettere,1296,0.02592,50000,1.0929203121763846,0.006625086569893639,1.0446581227242386,True,38.55135135135135,34.57608521180923,0.8968838704689719,-0.054360802543771125,1.0385028088379153,0.931360759640912,lettera,Slavery,wikipedia,Slavery
u,lettere,1026,0.02052,50000,0.983368339685521,0.013683503389311303,1.0784410664255932,True,48.639024390243904,46.96427372865204,0.9655677579353794,-0.01751770801368255,0.9623093181696228,1.032955469895505,lettera,Slavery,wikipedia,Slavery
m,lettere,953,0.01906,50000,1.004564839384012,0.008538227941687147,1.0757381041104488,True,52.40546218487395,50.43949318502293,0.9624854181627949,-0.019115852525582032,0.9333599533697171,0.9495297900362188,lettera,Slavery,wikipedia,Slavery
f,lettere,893,0.01786,50000,1.1935061243280145,0.016087282397332234,1.086984063463312,True,56.01008968609865,56.1081898348751,1.0017514728029582,0.000874970158261254,0.9622970614719341,0.98539100259543,lettera,Slavery,wikipedia,Slavery
p,lettere,793,0.01586,50000,1.0253184056377638,0.011563555930014981,1.0114113211872777,True,63.05429292929293,64.10410174226061,1.0166492837235508,0.008255914331722328,0.9631569800439914,1.0014301031276576,lettera,Slavery,wikipedia,Slavery
v,lettere,699,0.01398,50000,1.1142979214293864,0.008339346149305931,1.0716856460303505,True,71.51289398280802,61.369899294271555,0.8581655122085412,-0.0763303843815721,0.9332572763248296,0.9664294791889119,lettera,Slavery,wikipedia,Slavery
y,lettere,673,0.01346,50000,1.2460685737910366,0.008782207936466703,1.1782729539448535,True,74.3110119047619,78.80858356981197,1.0605236229431814,0.029372933301648606,0.98876941851178,1.0831098543511064,lettera,Slavery,wikipedia,Slavery
b,lettere,632,0.01264,50000,1.097301490547268,0.006574987654328648,1.0490319906190153,True,78.84786053882726,82.741933809253,1.0493871773287768,0.0240985099717221,0.9636235243639945,0.8516808534484636,lettera,Slavery,wikipedia,Slavery
the,parole,646,0.01292,50000,1.3551267122940327,0.006502188850417318,1.3110986338440584,True,77.36589147286821,77.29691533635837,0.9991084425552824,-0.0004459775296521477,0.8921987878383774,1.066946299019083,funzione,Slavery,wikipedia,Slavery
of,parole,325,0.0065,50000,1.0581082839641014,0.00535304035852761,1.0244844310289833,True,153.96296296296296,157.9748927376313,1.026057758940593,0.012861310999454636,0.952271311727146,0.9660953000216671,funzione,Slavery,wikipedia,Slavery
in,parole,309,0.00618,50000,1.2313880149332983,0.009982147011658657,1.3030409705998716,True,161.37987012987014,198.38054894402228,1.2292769152954202,0.10284810905379906,0.9928361046430701,1.0464970140596934,funzione,Slavery,wikipedia,Slavery
and,parole,253,0.00506,50000,0.9162388779932573,0.011110446647846757,0.9566085802549116,True,196.80555555555554,161.00394036679458,0.8180863589561899,-0.10005775586383664,0.9854441091519085,0.971282399024168,funzione,Slavery,wikipedia,Slavery
to,parole,206,0.00412,50000,1.0279705507671042,0.004602592520651517,1.0180338732332466,True,242.85365853658536,248.31498428482527,1.0224881345463328,0.01111904399447922,0.939686255444693,1.0064040681555486,funzione,Slavery,wikipedia,Slavery
as,parole,129,0.00258,50000,1.19257046472354,0.008578476924763078,1.1346905956140343,True,378.578125,508.1098152954795,1.3421531296756237,0.1460848675265781,0.9577959728616436,1.1443795980455347,funzione,Slavery,wikipedia,Slavery
slavery,parole,133,0.00266,50000,1.3356289584297514,0.003194130968104728,1.317376914480792,True,374.5378787878788,492.14416998520664,1.3140037306184849,0.13569715833368956,0.9487095859405387,1.1880571926871202,keyword,Slavery,wikipedia,Slavery
slaves,parole,116,0.00232,50000,1.1753381676571293,0.006170224422714837,1.1860622413105775,True,425.7217391304348,440.14029955821417,1.0338685087053112,0.016652260733841996,0.8940983289577572,1.0877346282949754,keyword,Slavery,wikipedia,Slavery
slave,parole,95,0.0019,50000,1.1109801629684388,0.018595961696107898,1.252059330275834,True,528.7340425531914,724.1655958594641,1.3696216577290121,0.15598340626378668,1.0391504254463035,1.0983746719707537,keyword,Slavery,wikipedia,Slavery
labour,parole,44,0.00088,50000,1.1804120132081601,0.01446793512685332,1.0992874555498104,True,1137.1627906976744,1688.0550929035878,1.4844445375036663,0.19499108560919182,0.9579700161808805,1.1703248172519565,keyword,Slavery,wikipedia,Slavery
trade,parole,41,0.00082,50000,1.3035831622493241,0.009367891543705036,1.3800201271048698,True,960.4,1652.604669868688,1.7207462201881383,0.26490755177390235,1.0453563810221265,1.2925357345405433,keyword,Slavery,wikipedia,Slavery
african,parole,37,0.00074,50000,1.2980870902913018,0.017214415891897875,1.1638484252680377,True,1182.0833333333333,2097.4870457628235,1.774398628773626,0.2791230577834935,0.9697622816737347,1.21411835294409,keyword,Slavery,wikipedia,Slavery
africa,parole,33,0.00066,50000,1.200597195601766,0.019052467100858065,1.1790642617556033,True,1367.59375,1879.8542815760156,1.3745706878055093,0.15774248782278774,0.9677489186810898,1.143803894181885,keyword,Slavery,wikipedia,Slavery
was,parole,95,0.0019,50000,1.1042669207693814,0.005242322170353032,1.113048341471051,True,520.6914893617021,556.9277481873064,1.0695925698152375,0.03362621746436326,0.9789921544869347,1.0568602183,appaiata,Slavery,wikipedia,Slavery
were,parole,94,0.00188,50000,1.189559896094846,0.008315702960804113,1.1810637972207196,True,530.9784946236559,701.6037835543001,1.3213412419867947,0.13842912716777667,1.0210269733935604,1.146717343461708,appaiata,Slavery,wikipedia,Slavery
by,parole,65,0.0013,50000,1.0767038335744705,0.009135568790053415,1.0659102881329516,True,771.515625,944.4602723784577,1.224162209778263,0.10078500965116693,0.9718371947691041,1.1003626324963593,appaiata,Slavery,wikipedia,Slavery
or,parole,44,0.00088,50000,1.1666713722741404,0.022415821336207453,1.2999923514809137,True,1151.2790697674418,1649.950249258348,1.433145353360448,0.17801869204493903,0.9274553915635192,1.148707313989328,appaiata,Slavery,wikipedia,Slavery
on,parole,42,0.00084,50000,1.1622141165586917,0.007624086925014221,1.1050101904237126,True,1065.3902439024391,1163.056831759497,1.0916721252292616,0.043827196491999766,0.9463836603724949,1.1666401829840922,appaiata,Slavery,wikipedia,Slavery
it,parole,36,0.00072,50000,0.9428444916933434,0.008052775217798848,1.0055742790338549,True,1373.3428571428572,1276.514324309785,0.9294942757160313,-0.03654103832871139,0.9468211660482936,0.967069964661973,appaiata,Slavery,wikipedia,Slavery
their,parole,33,0.00066,50000,1.1605292837423584,0.004850365963754973,1.1234276079004806,True,1547.875,2253.6798689283496,1.4559831180995555,0.18566215489803375,0.9730053195326648,1.1271988813127887,appaiata,Slavery,wikipedia,Slavery
vocali,vc,15296,0.30592,50000,1.1990542716636001,0.003012958389176104,1.1948162734430583,True,3.268846028113763,1.747768573661757,0.5346744871523605,-0.303207955004886,0.9718921592250499,1.0296592176635273,vocali,Sigmund Freud,wikipedia,Sigmund Freud
spazio,lettere,7752,0.15504,50000,1.246523190784896,0.00928967557736377,1.1811399234756077,True,6.449361372726099,3.162560708866135,0.490368042057681,-0.3419504065846005,0.919577610674046,0.9325438382471681,spazio,Sigmund Freud,wikipedia,Sigmund Freud
e,lettere,4878,0.09756,50000,1.1589077509794383,0.00420050452815076,1.132449357209289,True,10.249743694894402,8.510763972772946,0.8303391993121081,-0.09269363883571699,0.8977643769945446,1.0066631429617279,lettera,Sigmund Freud,wikipedia,Sigmund Freud
t,lettere,3273,0.06546,50000,1.0794715000717738,0.005619810329933229,1.0955807488023677,True,15.25916870415648,13.7540991909626,0.9013662184111045,-0.05187521511311995,1.0052821390424607,0.980023181873606,lettera,Sigmund Freud,wikipedia,Sigmund Freud
i,lettere,3205,0.0641,50000,1.220949892443667,0.007347773632925063,1.17686393087791,True,15.597066167290887,13.771889594307892,0.8829794941300799,-0.062146457906055184,0.8656370684025495,0.9113405945746577,lettera,Sigmund Freud,wikipedia,Sigmund Freud
a,lettere,3180,0.0636,50000,1.0497449723669154,0.005073214652550673,1.0342481581272687,True,15.707140610254797,13.470457477038439,0.8576008715579917,-0.07665754825070498,0.9760613883934884,0.9920176399497019,lettera,Sigmund Freud,wikipedia,Sigmund Freud
n,lettere,3041,0.06082,50000,1.1349409460528046,0.008015060406927167,1.069248821589496,True,16.43190789473684,14.253197454891467,0.8674097704416163,-0.07100221475601895,0.9838398773499125,1.036100540348916,lettera,Sigmund Freud,wikipedia,Sigmund Freud
s,lettere,2823,0.05646,50000,1.2695832638638815,0.01100163451378104,1.2151699321184004,True,17.712260807937632,16.67297434932743,0.9413238959227355,-0.030224788455187227,0.8941881491877378,1.007364961447606,lettera,Sigmund Freud,wikipedia,Sigmund Freud
o,lettere,2778,0.05556,50000,1.0875148765274933,0.00481408243675671,1.091189455664658,True,17.995318689232985,16.121196903605288,0.8958550377466209,-0.05493297756413061,1.0237233462402682,0.9247392577784493,lettera,Sigmund Freud,wikipedia,Sigmund Freud
r,lettere,2615,0.0523,50000,1.16685584604193,0.008595282073489996,1.1026115521515856,True,19.123947972456005,16.608061995663096,0.8684431697672201,-0.0704098644055467,1.014531712012755,0.979985050326329,lettera,Sigmund Freud,wikipedia,Sigmund Freud
h,lettere,2029,0.04058,50000,1.2278597498688228,0.015416664567874563,1.1042595236800077,True,24.63560157790927,20.74892439679975,0.8422333155203038,-0.0856388184659108,0.8865930418958853,1.0359441723971499,lettera,Sigmund Freud,wikipedia,Sigmund Freud
d,lettere,1785,0.0357,50000,1.1011526405306962,0.010110652490456024,1.0459515980856384,True,27.987107623318387,25.491783325067086,0.9108402221538521,-0.04665998591219168,0.9937535895570931,1.0281595676013808,lettera,Sigmund Freud,wikipedia,Sigmund Freud
l,lettere,1547,0.03094,50000,1.0846972173338603,0.010421797731835587,1.099795185656319,True,32.30271668822768,32.9834549932908,1.0210737168527748,0.010426990701551926,0.9501289627160024,0.9871057538039301,lettera,Sigmund Freud,wikipedia,Sigmund Freud
c,lettere,1366,0.02732,50000,1.2097494481873072,0.006540142328598697,1.171492103747724,True,36.58021978021978,39.98928069286684,1.0931941069006497,0.04452243898137109,1.0679802704406451,0.9978951215270394,lettera,Sigmund Freud,wikipedia,Sigmund Freud
u,lettere,1255,0.0251,50000,1.0721151811012657,0.005071119027291438,1.0503388872905495,True,39.83094098883573,34.753173211605365,0.8725170018289646,-0.06808108980934084,0.8951205998385537,0.9029039077242876,lettera,Sigmund Freud,wikipedia,Sigmund Freud
