corpus,titolo,sequenza,tipo,n_eventi,mean_tau,cv_tau,J
wikipedia,Protestantism,i,lettera,4029,14.889275074478649,0.8821731855025202,-0.26698683976469906
wikipedia,Protestantism,a,lettera,3934,15.251716247139589,0.8155344098841284,-0.46690072256133663
wikipedia,Protestantism,n,lettera,3789,15.835533262935586,0.8392437014734844,-0.3795088841774557
wikipedia,Protestantism,o,lettera,3573,16.793113101903696,0.8811819777367452,-0.3430027384181661
wikipedia,Protestantism,r,lettera,3331,18.017417417417416,0.8459069610775863,-0.38691367547652156
wikipedia,Protestantism,s,lettera,3196,18.773082942097027,0.9248012434234166,-0.16773893790046449
wikipedia,Protestantism,h,lettera,2754,21.778060297856882,0.9205017312431291,-0.32979261219436723
wikipedia,Protestantism,l,lettera,1955,30.614124872057317,0.977245294541938,-0.046174763705919976
wikipedia,Protestantism,c,lettera,1946,30.829820051413883,0.9929088368149397,-0.12977401617789946
wikipedia,Protestantism,d,lettera,1772,33.82778091473744,0.9282559558825417,-0.17057487552635692
wikipedia,Protestantism,m,lettera,1363,44.019823788546255,1.046739302012708,-0.005125082563409931
wikipedia,Protestantism,u,lettera,1250,47.91273018414732,0.9044489142081215,-0.25270772291312393
wikipedia,Protestantism,f,lettera,1175,50.941226575809196,1.03073008570599,-0.07455387576131318
wikipedia,Protestantism,p,lettera,953,62.92121848739496,1.09637130861543,0.06428134900544141
wikipedia,Protestantism,g,lettera,899,66.71158129175947,1.0568622174643454,-0.0984772500280857
wikipedia,Protestantism,y,lettera,648,92.65996908809892,0.9363587212794569,-0.2247577570518505
wikipedia,Protestantism,w,lettera,604,98.74792703150912,1.116585481025658,-0.11242442821621734
wikipedia,Protestantism,the,funzione,858,69.82263710618436,0.8953073287486796,-0.5773296106539005
wikipedia,Protestantism,of,funzione,466,128.59569892473118,1.0039207025303614,-0.34330890684659016
wikipedia,Protestantism,and,funzione,297,201.4391891891892,0.8785882792832571,-0.5045695283895613
wikipedia,Protestantism,in,funzione,233,254.8448275862069,1.063487948105617,-0.16350598653297962
wikipedia,Protestantism,to,funzione,167,355.5421686746988,1.1277021386766175,0.042813421353223115
wikipedia,Protestantism,as,funzione,134,446.02255639097746,0.9783329866738516,-0.10302356353017121
wikipedia,Protestantism,church,keyword,103,582.0882352941177,1.3142233057358603,0.12667701622354446
wikipedia,Protestantism,protestant,keyword,75,798.918918918919,1.1742817746244958,-0.010313970942014259
wikipedia,Protestantism,reformation,keyword,55,1034.7592592592594,1.317664946741493,0.11218130184575756
wikipedia,Protestantism,catholic,keyword,42,1430.1707317073171,1.2708307644456176,0.0725043331592726
wikipedia,Protestantism,churches,keyword,40,1481.7179487179487,1.773137647541117,0.3634406481003675
wikipedia,Protestantism,reformed,keyword,40,1320.4358974358975,1.377210988471028,0.359028767786012
wikipedia,Protestantism,movement,keyword,36,1678.5714285714287,1.4386238291399294,0.3541258928158982
wikipedia,Protestantism,that,appaiata,88,686.4942528735633,1.396049652819261,0.05088376278888297
