modello,temperatura,sample_id,copertura,C_lag1,ampiezza,rumore,max_fft,gapelmaper,fase
Qwen3.5-2B-Base,1.3,5,0.25666733507118505,0.003913850523531437,0.003913850523531437,0.002105194143950939,0.039898953965946324,0.841778477576465,non valutabile
Qwen3.5-2B-Base,1.4,1,0.24660587639311043,0.0030233210418373346,0.0030233210418373346,0.0018290801672264934,0.02066963981794708,0.9293356215702991,non valutabile
Qwen3.5-2B-Base,1.4,2,0.2244449329522972,0.0024462847504764795,0.0024462847504764795,0.0021981874015182257,0.016511691996826713,0.9955802836867806,non valutabile
Qwen3.5-2B-Base,1.4,3,0.2587106196536616,0.000940334633924067,0.002247836673632264,0.002260985318571329,0.024838081329321426,1.0497805477516444,non valutabile
Qwen3.5-2B-Base,1.4,4,0.26894768251442214,0.003441082313656807,0.003441082313656807,0.0018684181850403547,0.01619913270237946,1.0160714632523473,non valutabile
Qwen3.5-2B-Base,1.4,5,0.25425152214990554,0.004044863395392895,0.004044863395392895,0.0020498777739703655,0.037068526302299294,0.8654038464339043,non valutabile
Qwen3.5-2B-Base,1.5,1,0.2765312310491207,0.001882351003587246,0.001882351003587246,0.001966407522559166,0.016638349693875475,0.9513100870035059,non valutabile
Qwen3.5-2B-Base,1.5,2,0.24838431710469625,0.00038911018054932356,0.002258526161313057,0.001343251089565456,0.01892026785471505,1.0019274469524333,non valutabile
Qwen3.5-2B-Base,1.5,3,0.27991196478591435,0.000629743211902678,0.00214409944601357,0.0019060497870668769,0.01976712854110222,0.9987713207843758,non valutabile
Qwen3.5-2B-Base,1.5,4,0.2538147431764453,0.0007270637433975935,0.0023211129009723663,0.003377906745299697,0.016803870415150017,1.3180063144717398,non valutabile
Qwen3.5-2B-Base,1.5,5,0.2676227024843466,0.001899994327686727,0.002329847775399685,0.0018303546821698546,0.023475534831166774,1.0010439257228056,non valutabile
Qwen3.5-4B-Base,0.4,1,0.9998783602968009,-0.0854593813419342,0.9800092577934265,0.012163220904767513,17.0678833758529,0.4009459167855579,solido (periodico)
Qwen3.5-4B-Base,0.4,2,1.0,-0.04256502166390419,0.9958025813102722,0.014652042649686337,13.907636265580134,0.9968011284741826,solido (periodico)
Qwen3.5-4B-Base,0.4,3,0.9999280679038988,-0.028605563566088676,0.9932000041007996,0.010756249539554119,3.4332900847506145,1.0122803994623606,solido (periodico)
Qwen3.5-4B-Base,0.4,4,0.9999370990061643,-0.05551851913332939,0.9795780181884766,0.011591911315917969,4.779477632786763,0.9743665504220959,solido (periodico)
Qwen3.5-4B-Base,0.4,5,0.9103923167527408,0.02469729259610176,0.8956258893013,0.027231667190790176,10.579709320568417,0.9891570972608337,solido (periodico)
Qwen3.5-4B-Base,0.5,1,1.0,-0.05408035218715668,0.9854611754417419,0.01351109053939581,10.157090632244945,1.0008266906947758,solido (periodico)
Qwen3.5-4B-Base,0.5,2,0.9428955058842113,-0.04783143475651741,0.9082187414169312,0.027217723429203033,8.569025657294137,1.2259609734601662,solido (periodico)
Qwen3.5-4B-Base,0.5,3,1.0,-0.02332482486963272,0.9823073148727417,0.012523211538791656,4.6292398664032,0.9867272923968026,solido (periodico)
Qwen3.5-4B-Base,0.5,4,0.9994235572920003,0.007826769724488258,0.9692831039428711,0.01003242377191782,8.960046935471423,0.969419233560059,solido (periodico)
Qwen3.5-4B-Base,0.5,5,0.9995330531652324,-0.26751866936683655,0.9843869805335999,0.014948188327252865,35.06331440621781,0.5767061529454796,solido (periodico)
Qwen3.5-4B-Base,0.6,1,0.9610462270088818,0.0878615602850914,0.9288180470466614,0.006769245490431786,7.3689458560830206,1.0303698688602458,solido (periodico)
Qwen3.5-4B-Base,0.6,2,0.9999406633833738,-0.05558858811855316,0.9858217835426331,0.027197372168302536,14.238389578458664,2.6308324273305406,solido (periodico)
Qwen3.5-4B-Base,0.6,3,0.9799080761654629,-0.027869420126080513,0.9455952048301697,0.014681288972496986,3.0892853814218575,0.9077824912481898,solido (periodico)
Qwen3.5-4B-Base,0.6,4,0.9994296306858691,0.0912167876958847,0.13706865906715393,0.012798705138266087,1.1466109154810202,0.9510696185670234,critico (power law)
Qwen3.5-4B-Base,0.6,5,0.9998732492553394,-0.03302336856722832,0.9880723357200623,0.01813683658838272,6.99938746433374,1.0642801306030887,solido (periodico)
Qwen3.5-4B-Base,0.7,1,0.9976729861063582,0.057987868785858154,0.9016961455345154,0.02748136594891548,11.92693075928812,0.9949728873700228,solido (periodico)
Qwen3.5-4B-Base,0.7,2,0.9639728096676737,-0.13000136613845825,0.9306340217590332,0.01205023005604744,6.693886757316579,1.0987947917373475,solido (periodico)
Qwen3.5-4B-Base,0.7,3,0.9988631519113258,0.051545143127441406,0.9168022871017456,0.019408514723181725,6.356755873979166,1.055097048613218,solido (periodico)
Qwen3.5-4B-Base,0.7,4,0.9986538461538461,-0.04292513057589531,0.9238483905792236,0.010724199004471302,3.749133111424875,1.0385947883742814,solido (periodico)
Qwen3.5-4B-Base,0.7,5,0.9997397866250325,0.2226177304983139,0.9405359625816345,0.044006846845149994,12.702300835418278,1.0026025947155428,solido (periodico)
Qwen3.5-4B-Base,0.8,1,0.925497203231821,0.0620383694767952,0.7990677356719971,0.018621111288666725,7.691493593508821,1.0097140745323512,solido (periodico)
Qwen3.5-4B-Base,0.8,2,0.9964408120221461,0.06404096633195877,0.7793117165565491,0.01608591340482235,6.239443474309189,0.7260016208750836,solido (periodico)
Qwen3.5-4B-Base,0.8,3,0.9612444580339398,-0.0765031948685646,0.7401467561721802,0.011836662888526917,10.326839082006884,0.9738325923804148,solido (periodico)
Qwen3.5-4B-Base,0.8,4,0.9945554789800137,-0.0030465468298643827,0.8778363466262817,0.01891937479376793,14.589137179384835,1.2806624889703533,solido (periodico)
Qwen3.5-4B-Base,0.8,5,0.991689918718913,-0.09658792614936829,0.7840822339057922,0.010576118715107441,7.435519150261381,0.9979627034327272,solido (periodico)
Qwen3.5-4B-Base,0.9,1,0.7403513930750569,-0.10162098705768585,0.5321757793426514,0.032563839107751846,16.663507787304695,0.25412457744392686,solido (periodico)
Qwen3.5-4B-Base,0.9,2,0.9935478007997092,0.8753095865249634,0.8753095865249634,0.21285639703273773,0.18734870202598777,4.969098956357828,gas (amorfo)
Qwen3.5-4B-Base,0.9,3,0.9948656894114145,-0.1583191305398941,0.754016637802124,0.032880526036024094,16.358479838851917,1.0174799208104457,solido (periodico)
Qwen3.5-4B-Base,0.9,4,0.9981870467616905,0.005070189014077187,0.8489676713943481,0.025058431550860405,15.375253935730719,1.05810691757706,solido (periodico)
Qwen3.5-4B-Base,0.9,5,0.997115710892433,0.3472028970718384,0.6705586910247803,0.016926178708672523,3.5962965641613134,1.0115204753009377,solido (periodico)
Qwen3.5-4B-Base,1.0,1,0.765139684192261,0.03376327455043793,0.03376327455043793,0.008186579681932926,0.05494724684493125,0.9476542692788531,critico (power law)
Qwen3.5-4B-Base,1.0,2,0.8135466666666666,0.023305179551243782,0.023305179551243782,0.0097737405449152,0.06361447487824931,0.9388121750884111,critico (power law)
Qwen3.5-4B-Base,1.0,3,0.6163065995856762,0.05694194883108139,0.05694194883108139,0.004582714755088091,0.10840800834940835,1.2200435038953124,gas (amorfo)
Qwen3.5-4B-Base,1.0,4,0.8124159569699686,0.02990642376244068,0.02990642376244068,0.009896058589220047,0.15017193609674886,0.7222196077522,critico (power law)
Qwen3.5-4B-Base,1.0,5,0.7388622344071282,0.02284599281847477,0.02284599281847477,0.009071084670722485,0.09757135223873978,0.8284876452306001,critico (power law)
Qwen3.5-4B-Base,1.1,1,0.6513380349724665,0.012326091527938843,0.012326091527938843,0.0027141175232827663,0.0340656734753639,1.0080301337503332,gas (amorfo)
Qwen3.5-4B-Base,1.1,2,0.709247864817706,0.01255764253437519,0.01255764253437519,0.003156229155138135,0.038238874302474274,1.167721608493035,gas (amorfo)
Qwen3.5-4B-Base,1.1,3,0.6899462066406975,0.014382360503077507,0.014382360503077507,0.0027868212200701237,0.04006268152669115,1.2263916899707454,gas (amorfo)
Qwen3.5-4B-Base,1.1,4,0.6987908319797871,0.011883679777383804,0.011883679777383804,0.002829994075000286,0.048695319873488414,0.8617342277388457,critico (power law)
Qwen3.5-4B-Base,1.1,5,0.642647920328061,0.016516713425517082,0.016516713425517082,0.004709941800683737,0.03583063764847442,1.2898800992497201,gas (amorfo)
Qwen3.5-4B-Base,1.2,1,0.4329830234438157,0.006976100616157055,0.006976100616157055,0.0031051430851221085,0.021380634457958902,0.8697158630062712,non valutabile
Qwen3.5-4B-Base,1.2,2,0.5002421893921046,0.007179988082498312,0.007179988082498312,0.002735053189098835,0.04188209441653202,0.8469222830212778,critico (power law)
Qwen3.5-4B-Base,1.2,3,0.5299988119282405,0.004926275461912155,0.004926275461912155,0.0031843064352869987,0.03503129978621953,0.8760091185359052,critico (power law)
Qwen3.5-4B-Base,1.2,4,0.5806841931580684,0.004380051512271166,0.004380051512271166,0.004081047605723143,0.024577425404115495,0.9228561386020405,critico (power law)
Qwen3.5-4B-Base,1.2,5,0.6409752261108926,0.008387686684727669,0.008387686684727669,0.0028483145870268345,0.026610582013828245,0.9820325097738724,critico (power law)
Qwen3.5-4B-Base,1.3,1,0.5183368085367349,0.004141081124544144,0.004141081124544144,0.0039987023919820786,0.023067926680406917,1.012241029054884,gas (amorfo)
Qwen3.5-4B-Base,1.3,2,0.37532447701939226,0.001802161568775773,0.0029811300337314606,0.0028436025604605675,0.01774480328397099,0.909375814581399,non valutabile
Qwen3.5-4B-Base,1.3,3,0.4860790438679886,0.007518640253692865,0.007518640253692865,0.0034990250132977962,0.048823476642635116,0.9150812448176245,non valutabile
Qwen3.5-4B-Base,1.3,4,0.33497158654584547,0.003886827966198325,0.003886827966198325,0.0024725329130887985,0.02126989033109494,1.0130793890241516,non valutabile
Qwen3.5-4B-Base,1.3,5,0.566731584373926,0.004873272962868214,0.004873272962868214,0.0026830665301531553,0.0379208323804746,0.9741489423863959,critico (power law)
Qwen3.5-4B-Base,1.4,1,0.45922631082356113,0.0037103169597685337,0.0037103169597685337,0.002887476934120059,0.02164091198886938,0.9437262609407735,non valutabile
Qwen3.5-4B-Base,1.4,2,0.3734658094681473,0.0033458643592894077,0.0033458643592894077,0.002314741490408778,0.019958074244650462,1.0078028080565284,non valutabile
Qwen3.5-4B-Base,1.4,3,0.4390211286440225,0.005582952406257391,0.005582952406257391,0.00242276000790298,0.028939213925000627,0.9086662758342211,non valutabile
Qwen3.5-4B-Base,1.4,4,0.44993215739484393,0.0030402548145502806,0.0030402548145502806,0.003068939782679081,0.01833073857838564,1.0370865874890973,non valutabile
Qwen3.5-4B-Base,1.4,5,0.42418088275115085,0.003422684967517853,0.003422684967517853,0.0023923080880194902,0.022656966310117942,1.0913063412661832,non valutabile
Qwen3.5-4B-Base,1.5,1,0.41063707120207554,0.0002869043091777712,0.0023558775428682566,0.0027889087796211243,0.018562222513533413,1.0167254132989858,non valutabile
Qwen3.5-4B-Base,1.5,2,0.4334020618556701,0.004274023696780205,0.004274023696780205,0.0027209166437387466,0.027445870777551635,1.107375489013728,non valutabile
Qwen3.5-4B-Base,1.5,3,0.38189093064611734,0.0016318648122251034,0.0024057317059487104,0.0027637407183647156,0.018907831194925152,0.9871540899542443,non valutabile
Qwen3.5-4B-Base,1.5,4,0.2954015328223925,0.0009782842826098204,0.0022045206278562546,0.002162158489227295,0.014412787710509837,0.9896991663654902,non valutabile
Qwen3.5-4B-Base,1.5,5,0.3996321969161126,0.002717931754887104,0.002717931754887104,0.003494300413876772,0.023058339592009175,1.0322234241597237,non valutabile
