sequenza,livello,n_eventi,frequenza,n_chars,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A1_sd,gamma_A2,gamma_A2_sd,cv_tau_A2,quota_burstiness,tipo,wordset,label,gruppo,modello,temperature,sample_id,degenerato,params_B,deg_ripetizione,deg_alfabeto,deg_lessico,kgram_unique,lat_frac,voc_ref,n_continuations,file
all,parole,60,0.0012,50000,1.0956035235347639,0.007226570940719092,1.1473951556401494,True,804.1864406779661,973.066225101696,1.2100007857398796,0.09502294618848926,1.015609639297251,0.014185736413996886,1.1011976986542917,0.03108485342573007,1.2100007857398796,1.0585143194800104,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
an,parole,28,0.00056,50000,1.0082029414753961,0.006306271215118268,1.0277680021163071,True,1691.4074074074074,1525.039753813733,0.9016395146047733,-0.05172404372111998,0.9727362855590025,0.067949285712321,0.987764289299327,0.021974633692820107,0.9016395146047733,,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
them,parole,21,0.00042,50000,0.804516176444661,0.011365197533209257,0.8610321480520906,True,2486.5,1719.0379653503262,0.6913484678666102,-0.18248843334023818,0.9443671555375835,0.032066553959924256,0.7517458297048077,0.03170044701440361,0.6913484678666103,,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
could,parole,22,0.00044,50000,1.1264131017891046,0.00507057423145857,1.1401016946230236,True,1618.5714285714287,1733.1744162498064,1.0708050232787858,0.03419202797116919,0.9552387226890925,0.10806107110796144,1.1150938967528712,0.031705439870978014,1.0708050232787858,0.9104586085141928,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
about,parole,12,0.00024,50000,,,,False,,,,,,,,,,,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
more,parole,18,0.00036,50000,1.1982643718560715,0.002330218253037155,1.200631796145842,True,1935.6470588235295,3017.4871777104636,1.5589036048464682,0.21841526339168285,0.9424768526649631,0.025463639549525605,1.1877529874522441,0.03372103992366643,1.5589036048464682,0.946982988897985,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
himself,parole,25,0.0005,50000,1.1457182048160666,0.009846430319186503,1.1189605211427365,True,1404.375,1825.1504241163723,1.2996175694642615,0.1302901723498586,0.9482057948614032,0.09483860795156933,1.1350575541885701,0.018965005659231794,1.2996175694642615,0.9268406398435055,appaiata,riferimento,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
vocali,vc,14777,0.29554,50000,1.369747879679712,0.0133825908200961,1.2625131835147045,True,3.3835273416350837,1.5527182769944525,0.45890519573697436,-0.3708909981567983,0.9804034394452246,0.013073596211703795,1.006985842604778,0.03698416059109118,0.45890519573697436,0.01889352985831681,vocali,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
spazio,lettere,8659,0.17318,50000,1.6564571688600542,0.01287574890811871,1.6769939723536624,True,5.774774774774775,3.183988960515218,0.5513615828661298,-0.2891901037700147,0.98323467987372,0.04588598774070817,0.9885900539143258,0.12408659117771928,0.5513615828661298,-0.017381097544395405,spazio,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
e,lettere,5215,0.1043,50000,1.3365695947650813,0.014526996040458911,1.2293363238762598,True,9.58860759493671,8.036705589567507,0.8381514740275023,-0.08804961302665532,1.0048194301163165,0.08019713725384559,0.959252360720499,0.0502758854653454,0.8381514740275023,-0.12106749959972468,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
t,lettere,3911,0.07822,50000,1.268849416468766,0.011505124709968386,1.2065029689306273,True,12.783631713554987,10.423630498188713,0.8153888293837601,-0.10169235792802953,0.9645226325193557,0.09135780649920514,1.0302876070218085,0.019998675688632565,0.81538882938376,0.11265639858782157,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
a,lettere,3165,0.0633,50000,1.2511821270068468,0.006083327751419761,1.2238027881141886,True,15.79772439949431,13.712237757236952,0.8679881614896311,-0.07067059697267879,0.9961635125662195,0.08823768132435379,0.8954494710924891,0.07059582216714091,0.8679881614896313,-0.4162339500559331,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
n,lettere,3055,0.0611,50000,1.0794321721052837,0.008644796006042912,1.0986446175560116,True,16.342174197773414,14.084316635692357,0.8618386063716855,-0.07420696571415536,0.9613681581665721,0.030179566371595593,1.0372928197245779,0.03196750605923767,0.8618386063716855,0.46949263423324156,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
o,lettere,3033,0.06066,50000,1.2337326994714406,0.006882410096410243,1.1762574217594723,True,16.473284960422163,14.696801925249629,0.8921597580907137,-0.05699320126018463,1.0431959908359814,0.04570860207819337,1.0095120800575537,0.05287578762251959,0.8921597580907137,0.0406964026816279,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
h,lettere,2846,0.05692,50000,1.1709355940809683,0.002082143960179457,1.1602254199622848,True,17.569068541300528,13.642121599187435,0.776485194255927,-0.1258185581657444,0.9168509847649403,0.06766553371345975,0.9602637932552455,0.03829987733635298,0.776485194255927,-0.23246303356767464,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
i,lettere,2565,0.0513,50000,1.1100104974592042,0.0025599257770990503,1.127600083842373,True,19.485959438377535,17.439628819199562,0.8949843539575614,-0.05541768501841178,1.0203626016799001,0.021238733388895273,0.9525649829132488,0.07045547724813661,0.8949843539575614,-0.4311862793306777,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
r,lettere,2202,0.04404,50000,1.22297075686191,0.004817855465287617,1.185740297105389,True,22.703316674238984,21.656484078239373,0.9538907635822464,-0.023598676690204132,1.0271922191107163,0.04352523060251419,0.9935449719462723,0.062047046920434855,0.9538907635822463,-0.028950110519315255,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
s,lettere,2195,0.0439,50000,1.2347626032203725,0.006981948589500626,1.1842335833099582,True,22.767547857793982,21.23521936438324,0.9326968146512018,-0.03482345748106618,0.9492456636326668,0.06797425636029322,0.9359767975232024,0.03898116861043439,0.9326968146512019,-0.2727146555650467,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
d,lettere,1736,0.03472,50000,1.3460940116252496,0.01944829788085117,1.1989947911728103,True,28.72507204610951,27.812395270111065,0.9682271719098419,-0.01614286630304359,1.0132645654702679,0.10363102425273293,0.940588479164048,0.04004566443074058,0.968227171909842,-0.17166295526743408,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
l,lettere,1509,0.03018,50000,1.3128954101466708,0.018026340115774173,1.1846229175266958,True,33.13726790450929,32.07246052793119,0.9678667722503098,-0.016328965051300163,1.039930681791241,0.06507509025502008,0.9673446081350484,0.06270790093348313,0.9678667722503098,-0.10436519937970411,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
m,lettere,1049,0.02098,50000,1.2389441932580532,0.00811835144094048,1.1931861165975244,True,47.62881679389313,46.60886661072357,0.9785854394077591,-0.01082316697865257,0.9746859587376434,0.09537828225301036,0.9834653046219696,0.07854503472344405,0.9785854394077592,-0.06919898388228841,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
w,lettere,898,0.01796,50000,1.1240723152990384,0.01099478542161604,1.0945936632553601,True,55.59754738015607,54.94457144684943,0.9882553104574591,-0.005907032905064236,1.000624937849025,0.06360195023927512,0.9850525512024063,0.12164997558791102,0.9882553104574591,-0.12047368312235837,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
f,lettere,892,0.01784,50000,1.1317696818100405,0.006789165629050168,1.0850605146182373,True,56.08529741863075,53.42618048409701,0.9525879854984879,-0.02428162769290421,0.9805816562869815,0.047714794403096124,0.9460859941039765,0.03206884171501329,0.9525879854984879,-0.40915334358738187,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
u,lettere,799,0.01598,50000,1.2086921104738617,0.004883799249335753,1.1896418460409905,True,62.59899749373434,65.99147961425618,1.0541938730066946,0.026382063406396945,1.0253616604073412,0.08720718575317937,1.0411053378444148,0.02245347906278363,1.0541938730066946,0.19696641981855467,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
c,lettere,768,0.01536,50000,1.0837465429991673,0.006666734895558295,1.0425972310980718,True,65.04432855280312,71.82981857551675,1.1043210095897162,0.04957466523135459,1.0541005928895724,0.09660857796830509,1.0140058644602796,0.016537713104121998,1.1043210095897162,0.16724110582593113,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
g,lettere,744,0.01488,50000,1.1562828491891377,0.00589251682052978,1.1440673677989226,True,67.14131897711978,68.97718441402581,1.0273433031235453,0.01348725846353564,0.9903591977152083,0.13206333375942028,0.9866758577539733,0.026098095043862308,1.0273433031235453,-0.08525658647227184,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
p,lettere,739,0.01478,50000,1.2585580054030034,0.008306114765546121,1.2022826287711799,True,67.65447154471545,72.13360973205765,1.0662060922962315,0.032042346861273115,1.0236791388652178,0.03971259849258645,0.9650843200825884,0.022100525044592444,1.0662060922962315,-0.13504002656189287,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
y,lettere,648,0.01296,50000,1.2454215364332695,0.004548199274604081,1.2214623064125947,True,77.23338485316847,83.80773513742983,1.085123166578289,0.040824047203876695,0.922123999832334,0.07999050077765445,0.9936502379997135,0.0659465555318018,1.085123166578289,-0.025872880157821784,lettera,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
the,parole,935,0.0187,50000,1.3931859902741364,0.008114904517705301,1.3429674172361805,True,53.478586723768736,53.330684604656696,0.9972343674698063,-0.001384731093776107,0.9684941484477844,0.08751324979161286,1.0350477768665514,0.024604270277632897,0.9972343674698063,0.08913790860685403,funzione,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
of,parole,357,0.00714,50000,1.0742867855239935,0.011314341556948167,1.1179526863248623,True,139.26685393258427,133.60593358751956,0.9593519909065726,-0.02074563900824168,0.9431885817960861,0.024809265861311693,1.0369322589220589,0.043309820152279695,0.9593519909065726,0.4971578546783441,funzione,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
and,parole,345,0.0069,50000,1.0976746515468288,0.009454385655107525,1.0218199274659796,True,144.75,113.0329359364517,0.780883840666333,-0.1230378727293538,1.025578256494032,0.030429267376565768,0.8630815079433191,0.09169940649262633,0.7808838406663329,-1.4017812184468073,funzione,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
to,parole,290,0.0058,50000,1.2093716380903226,0.006134445387278816,1.179998934412406,True,172.1038062283737,196.17709974568638,1.1398765898609384,0.06536666204195846,0.9759914692592782,0.07819404741334955,1.0044791547110572,0.0487318315990558,1.1398765898609384,0.02139332123448783,funzione,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
he,parole,241,0.00482,50000,1.5740868403731456,0.005087490094468819,1.5374895211914514,True,196.67083333333332,483.02227135704385,2.4559934138194217,0.4212951934449198,0.9508001865587948,0.10453916220407757,1.43845225475866,0.012475979852456772,2.4559934138194217,0.7637385564763587,funzione,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
was,parole,184,0.00368,50000,1.2780824302739064,0.018575116006491563,1.1595393768772355,True,266.655737704918,347.48202033868756,1.3031109824578841,0.13160936870458737,0.9057992916152563,0.06026445368511782,1.1470120963644277,0.015661402046304566,1.3031109824578844,0.528663735496066,funzione,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
emperor,parole,81,0.00162,50000,1.5354474645416272,0.02052718295547489,1.3650325273435562,True,516.4,833.7348878937113,1.6145137255881319,0.23503939549978753,0.9619013774428303,0.1245897552083319,1.3043935397266344,0.021521115002221626,1.6145137255881317,0.5684844170234558,keyword,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
english,parole,78,0.00156,50000,1.5764216126961552,0.01577737378667094,1.4628967802681467,True,629.7142857142857,2973.4911780118473,4.721968749111373,0.6504699540152851,0.9827348305048003,0.12069170701397035,1.5069333366128277,0.011869988120835555,4.721968749111373,0.8794488711859658,keyword,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
alexander,parole,61,0.00122,50000,1.5498390152170378,0.028662489972103643,1.3203669101084525,True,649.1166666666667,990.095100579783,1.5252960699100566,0.208013656762538,0.9095159009774991,0.16744747043277508,1.3640407999193684,0.019323687181442423,1.5252960699100566,0.6620861558463084,keyword,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
napoleon,parole,53,0.00106,50000,1.2271414142597514,0.007658188241956225,1.2767551411417422,True,840.4423076923077,1441.5110184158073,1.7151814053410972,0.2634009661138099,1.0185283525268554,0.025964980418795653,1.2336801760623133,0.009194106726307917,1.715181405341097,1.0287871845117789,keyword,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
will,parole,43,0.00086,50000,1.3234847958691767,0.01543878214192508,1.2103321763228967,True,1183.8809523809523,2990.8621418139046,2.526320011990105,0.4328365000341291,1.0588904042496257,0.058240669348025895,1.2683355751867509,0.0544524124988518,2.526320011990105,0.8295152619638755,keyword,auto,Qwen3.5-2B-Base-v2_T0.9_s1,llm,Qwen3.5-2B-Base-v2,0.9,1,False,2.0,False,False,False,0.905004800768123,0.99456,0.9643210012075969,2.0,sweep_qwen3.5-2b-base.jsonl
